fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Montreal
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Montreal
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Montreal
Greene.csv,language:English,location,Cases in English,location,Montreal
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Montreal
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,other
Greene.csv,language:English,location,Cases in English,location,Toronto
Greene.csv,language:English,location,Cases in English,location,Toronto
