fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,30
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,34
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,54
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,37
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,54
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,48
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,39
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,33
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,42
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,43
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,43
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,35
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,43
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,39
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,45
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,35
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,42
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,30
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,48
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,45
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,43
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,59
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,32
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,42
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,50
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,59
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,36
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,51
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,45
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,42
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,46
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,46
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,51
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,30
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,57
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,48
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,30
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,34
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,48
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,45
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,51
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,30
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,46
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,58
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,37
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,52
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,52
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,31
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,55
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,34
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,55
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,39
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,40
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,43
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,48
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,47
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,41
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,36
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,46
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,34
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,41
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,51
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,33
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,52
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,58
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,31
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,48
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,32
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,49
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,58
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,50
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,60
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,50
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,56
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,51
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,54
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,59
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,46
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,46
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,44
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,48
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,31
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,45
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,45
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,32
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,47
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,34
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,37
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,36
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,48
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,42
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,33
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,46
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,47
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,44
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,36
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,55
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,45
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,47
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,46
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,49
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,49
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,45
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,47
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,54
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,41
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,43
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,47
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,35
Mroz.csv,child6:low,agew,Mothers with fewer young children,Mother's age,45
