fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,12.5
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,12.5
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,12.5
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,25
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,25
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,25
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
Boston.csv,black:low,zn,Regions with a low proportion of black people,Proportion of residential land zoned,0
