fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,31
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,31
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,31
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,31
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,30
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,30
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,30
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,30
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,25
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,25
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,25
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,25
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,36
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,36
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,36
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,36
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,22
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,22
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,22
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,22
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,29
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,29
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,29
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,29
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,31
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,31
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,31
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,31
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,42
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,42
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,42
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,42
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,37
epil.csv,trt:placebo,age,Patients who have taken the placebo,Age,37
