fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,15.5941666666667
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,20.2604166666667
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,28.6029166666667
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,32.6883333333333
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,16.2583333333333
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,25.1770833333333
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,32.7829166666667
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,40.1695833333333
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,22.3829166666667
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,25.61125
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,33.06
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,23.39875
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,32.9283333333333
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,39.4425
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,29.3770833333333
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,32.73
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,39.1920833333333
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,25.3783333333333
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,33.3458333333333
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,40.0575
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,27.3968856864114
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,33.1066666666667
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,40.12875
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,27.2933333333333
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,32.9266666666667
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,40.08625
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,28.1191666666667
sorption.csv,Dose:low,ct,Apples injected with a low dosage of methyl bromide,Concentration time,31.0508333333333
