fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-1.015101313591
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,0.0665640011429787
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.221880093216896
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.438213169574738
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.65454626083374
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.221880093216896
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,1.72511756420135
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,1.07611835002899
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.798768281936646
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.798768281936646
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-1.08721244335175
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.51032418012619
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.29399111866951
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.366102159023285
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.65454626083374
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.51032418012619
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.51032418012619
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.438213169574738
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.726657271385193
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.65454626083374
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.65454626083374
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.438213169574738
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,0.859785258769989
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,0.859785258769989
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,1.29245138168335
nuts.csv,scover:low,sntrees,Plots with low percentage of canopy cover,Number of trees per plot,-0.51032418012619
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,1.00400733947754
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,1.14822936058044
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,0.282897084951401
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,0.282897084951401
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,0.210786044597626
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.942990362644196
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.438213169574738
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,4.03267049789429
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,0.355008095502853
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,3.52789306640625
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.438213169574738
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.29399111866951
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,0.355008095502853
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.366102159023285
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.51032418012619
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.798768281936646
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.582435190677643
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.51032418012619
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.51032418012619
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.221880093216896
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.798768281936646
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,0.282897084951401
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.0055470229126513
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.0055470229126513
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,-0.149769067764282
nuts.csv,scover:high,sntrees,Plots with high percentage of canopy cover,Number of trees per plot,0.715563237667084
