fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.511359989643097
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.496399998664856
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.617590010166168
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.85605001449585
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.00329995155334
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.11870002746582
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.09870004653931
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.17719995975494
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.26059997081757
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.28890001773834
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.21689999103546
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.25600004196167
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.02670001983643
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.718550026416779
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.748019993305206
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.883440017700195
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.05429995059967
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.15779995918274
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.28620004653931
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.23450005054474
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.3827999830246
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.29589998722076
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.9478600025177
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.92874002456665
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.32109999656677
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.17149996757507
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.26520001888275
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.23889994621277
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.24600005149841
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.873839974403381
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.661880016326904
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.526120007038116
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.54680997133255
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.6353600025177
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.821619987487793
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.953819990158081
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.08060002326965
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.06659996509552
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.14240002632141
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.11199998855591
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.1444000005722
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.863430023193359
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.624530017375946
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.49397000670433
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.638029992580414
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.769949972629547
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.946009993553162
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.00520002841949
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.13960003852844
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.09409999847412
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.1933000087738
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.11189997196198
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,1.09089994430542
cement.csv,rnonc:low,ipcem,Cements with low rnonc,ipcem,0.904749989509583
