fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,4.09
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,4.9671
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,4.9671
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.0622
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.0622
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.0622
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.5605
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.9505
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.0821
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.5921
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.3467
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.2267
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.4509
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,3.3603
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,3.3779
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,3.9342
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,3.8473
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.4011
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.4011
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.7209
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.7209
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.7209
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.7209
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.1004
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.1004
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.6894
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.87
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.0877
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.8147
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.8147
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.8147
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.8147
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,7.3197
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,8.6966
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,9.1876
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,8.3248
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,7.8148
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.932
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,7.2254
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.8185
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,7.2255
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,7.9809
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,9.2229
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.6115
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.6115
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.498
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.498
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,6.498
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.2873
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.2873
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.2873
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,5.2873
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,4.2515
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,4.5026
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,4.0522
Boston.csv,crim:low,dis,Areas with low crime rate,Distances to five Boston employment centres,4.0905
