fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
ais.csv,ht:low,lbm,Short athletes,IBM,55.36
ais.csv,ht:low,lbm,Short athletes,IBM,53.77
ais.csv,ht:low,lbm,Short athletes,IBM,48.33
ais.csv,ht:low,lbm,Short athletes,IBM,54.57
ais.csv,ht:low,lbm,Short athletes,IBM,48.32
ais.csv,ht:low,lbm,Short athletes,IBM,66.24
ais.csv,ht:low,lbm,Short athletes,IBM,57.92
ais.csv,ht:low,lbm,Short athletes,IBM,56.52
ais.csv,ht:low,lbm,Short athletes,IBM,56.31
ais.csv,ht:low,lbm,Short athletes,IBM,56.68
ais.csv,ht:low,lbm,Short athletes,IBM,62.39
ais.csv,ht:low,lbm,Short athletes,IBM,63.05
ais.csv,ht:low,lbm,Short athletes,IBM,56.05
ais.csv,ht:low,lbm,Short athletes,IBM,56.48
ais.csv,ht:low,lbm,Short athletes,IBM,41.54
ais.csv,ht:low,lbm,Short athletes,IBM,52.78
ais.csv,ht:low,lbm,Short athletes,IBM,61.29
ais.csv,ht:low,lbm,Short athletes,IBM,59.59
ais.csv,ht:low,lbm,Short athletes,IBM,53.14
ais.csv,ht:low,lbm,Short athletes,IBM,47.09
ais.csv,ht:low,lbm,Short athletes,IBM,53.44
ais.csv,ht:low,lbm,Short athletes,IBM,48.78
ais.csv,ht:low,lbm,Short athletes,IBM,56.45
ais.csv,ht:low,lbm,Short athletes,IBM,53.11
ais.csv,ht:low,lbm,Short athletes,IBM,54.41
ais.csv,ht:low,lbm,Short athletes,IBM,55.97
ais.csv,ht:low,lbm,Short athletes,IBM,51.62
ais.csv,ht:low,lbm,Short athletes,IBM,58.27
ais.csv,ht:low,lbm,Short athletes,IBM,57.3
ais.csv,ht:low,lbm,Short athletes,IBM,54.18
ais.csv,ht:low,lbm,Short athletes,IBM,42.96
ais.csv,ht:low,lbm,Short athletes,IBM,54.46
ais.csv,ht:low,lbm,Short athletes,IBM,57.2
ais.csv,ht:low,lbm,Short athletes,IBM,54.38
ais.csv,ht:low,lbm,Short athletes,IBM,54.11
ais.csv,ht:low,lbm,Short athletes,IBM,55.35
ais.csv,ht:low,lbm,Short athletes,IBM,55.39
ais.csv,ht:low,lbm,Short athletes,IBM,52.23
ais.csv,ht:low,lbm,Short athletes,IBM,61.63
ais.csv,ht:low,lbm,Short athletes,IBM,63.39
ais.csv,ht:low,lbm,Short athletes,IBM,55.73
ais.csv,ht:low,lbm,Short athletes,IBM,48.57
ais.csv,ht:low,lbm,Short athletes,IBM,51.99
ais.csv,ht:low,lbm,Short athletes,IBM,51.17
ais.csv,ht:low,lbm,Short athletes,IBM,57.54
ais.csv,ht:low,lbm,Short athletes,IBM,68.86
ais.csv,ht:low,lbm,Short athletes,IBM,63.04
ais.csv,ht:low,lbm,Short athletes,IBM,63.03
ais.csv,ht:low,lbm,Short athletes,IBM,66.85
ais.csv,ht:low,lbm,Short athletes,IBM,59.89
ais.csv,ht:low,lbm,Short athletes,IBM,72.98
ais.csv,ht:low,lbm,Short athletes,IBM,45.23
ais.csv,ht:low,lbm,Short athletes,IBM,55.06
ais.csv,ht:low,lbm,Short athletes,IBM,46.96
ais.csv,ht:low,lbm,Short athletes,IBM,53.54
ais.csv,ht:low,lbm,Short athletes,IBM,47.57
ais.csv,ht:low,lbm,Short athletes,IBM,54.63
ais.csv,ht:low,lbm,Short athletes,IBM,46.31
ais.csv,ht:low,lbm,Short athletes,IBM,49.13
ais.csv,ht:low,lbm,Short athletes,IBM,53.71
