fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1620
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1580
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1700
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1620
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1620
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1620
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1700
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1700
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1680
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1640
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1620
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1670
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1660
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1610
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1620
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1620
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1580
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1640
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1640
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1660
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1700
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1650
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1730
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1640
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1650
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1660
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1650
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1650
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1640
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1640
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1610
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1600
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1580
frogs.csv,meanmin:low,altitude,Regions with low Spring temperature,Altitude,1510
