fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Continent:Africa,Continent,Cities in Africa,Continent,Africa
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,Oceania
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
cities.csv,Country:USA,Continent,Cities in USA,Continent,North America
