fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,318.96
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,314.61
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,330.5
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,340.43
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,373.06
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,383.78
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,358.98
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,348.27
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,355.16
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,367.8
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,365.41
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,392.05
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,392.36
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,412.15
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,270.57
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,287.12
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,316.5
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,318.89
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,348.6
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,365.11
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,377.35
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,266.62
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,290.17
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,325.86
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,340.77
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,365.97
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,367.85
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,391.48
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,377.75
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,381.69
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,389.8
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,392.41
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,427.7
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,439.48
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,449.84
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,320
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,347.44
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,344.49
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,360.26
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,380.33
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,405.7
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,416.49
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,319.78
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,338.7
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,355.36
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,356.43
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,377.22
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,379.9
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,389.51
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,375.85
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,368.82
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,359.84
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,403.76
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,426.73
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,408.63
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,403.15
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,303.63
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,308.86
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,310.41
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,308.5
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,341.6
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,347.6
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,357.16
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,363.12
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,394.74
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,403.52
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,412.53
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,429.01
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,459.76
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,460.62
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,299.34
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,309.73
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,310.42
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,336.72
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,270.12
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,380.3
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,397.33
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,397.22
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,405.73
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,426.01
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,437.44
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,438.81
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,432.25
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,451.84
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,339.65
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,352.85
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,366.04
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,372.27
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,395.27
Crime.csv,density:low,wfed,Sparsely-populated counties,Weekly wage of federal employees,418.09
