fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,0
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
birthwt.csv,bwt:low,smoke,Babies with low birth weight,Is mother a smoker,1
