fileName,oldGroupName,oldAttributeName,newGroupName,newAttributeName,attributeValue
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.338350471632985
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.0161292219298708
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.872140287538785
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.212219684599907
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.219690769033384
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.39887343065877
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.0883130294723525
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.647417328853771
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.631885418312647
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.0240017512900059
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.10375504201377
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.964285150950995
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.379244328465082
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.308185189641736
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.122337139864943
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.0296842501097993
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.201436038875786
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.04371262670815
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.00391465226259625
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.296159041212163
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.164116852139109
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.461469189295791
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.0851147461886562
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.283553561868001
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.161339625150582
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.120663680733293
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.0510070195786204
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.395894057093294
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.483468272065702
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.997362510526316
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.329635262087608
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.467510739080046
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.464776868499056
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.556813717404412
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.087186665078962
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.494971959842823
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.293732338454508
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.28053660429091
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.208478137909689
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.609626221330597
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.505227986477519
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.696031335739808
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.275640201022386
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.239466041319152
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.0291281349919987
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.419754720038578
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-1.66774522129537
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.592849459244581
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.0121677274609328
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-1.03648573649044
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.275695532252269
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.337401868595147
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.550283965150624
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-1.76105181260939
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.684244670550728
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.329291877213048
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.411191472481611
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.962575537077952
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.733975425099732
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.859201764890028
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-0.151939792307878
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-1.047824121836
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-1.02165124753198
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-1.48130858472357
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,-2.18362941182191
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.21684559330857
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.71237727947563
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.17298201227622
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.17167685952512
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.48870991964515
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.5953389880546
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,3.09828886187908
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.227549829397026
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.194399930227
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.35247901262516
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.917589887605775
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.52357605631031
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,0.99013284011777
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.166464064909
leafshape.csv,location:Sabah,logpet,Leaves in Sabah,Logarithm of petiole,1.11309195055789
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,-0.738447939790109
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,-1.26409796755924
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,0.0457226068799306
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,-0.630826116163332
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,-0.532079904200929
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,-0.97691691619181
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,-0.577713569307622
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,-0.318232005701432
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,0.294082048842702
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,-0.154877610644121
leafshape.csv,location:Costa Rica,logpet,Leaves in Costa Rica,Logarithm of petiole,-0.473761079629175
